filename,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,f0_mean,rms_mean,zcr_mean
./CREMA-D-master/AudioWAV/1012_TAI_DIS_XX.wav,-392.61176,107.92021,49.34835,31.800299,6.571578,-1.475817,0.60621876,-8.609719,-1.2651516,0.51175094,1.7643119,-0.47138017,-1.3776284,-2.40127,-7.041185,-6.259791,-3.597654,-4.4094324,-4.7966723,-1.8434838,-1.5764376,1.4760332,3.4880056,-1.6815383,-0.3009653,-0.07800816,-2.838019,2.6025076,3.5856085,2.6718857,2.5526693,3.5044703,4.961652,3.8531857,3.2991493,1.902105,-0.33801526,-0.735679,-1.5892215,-0.95794684,265.4957273542095,0.014311511,0.05824641591494845
./CREMA-D-master/AudioWAV/1012_TAI_FEA_XX.wav,-344.14722,103.68287,35.745644,24.931078,0.44140765,-2.1491046,1.7964193,-9.008408,-0.79785305,-3.2944698,1.3738828,-1.3406543,-1.2567664,0.18209083,-5.8856363,-6.7929783,-6.1131935,-8.545275,-8.13052,-2.0363107,-3.7801836,0.7389881,0.23748443,-3.5589418,2.300089,5.4182677,6.812072,15.717963,10.335156,4.496618,-0.3093879,-3.6189275,-0.5477395,-0.15923059,0.58964926,-0.15041606,-2.608268,-1.6413516,-0.2790073,0.55025077,257.2845292545034,0.02585189,0.07231059827302631
./CREMA-D-master/AudioWAV/1012_TAI_HAP_XX.wav,-358.1694,103.53233,39.1162,26.552353,2.5690413,-2.2922528,3.658907,-6.926745,-3.0279522,-3.843623,2.6564968,2.606725,-2.2666368,-2.3529086,-7.4428144,-9.727498,-9.659539,-7.3695097,-7.6242957,-1.1282347,1.7575723,6.5022326,6.2339764,2.0788958,3.280119,5.4886875,4.316262,6.2452407,1.1802021,-2.5856605,0.2230924,0.25862637,2.9203908,0.60428864,-1.7206553,0.3357675,-1.579569,-1.9789666,-1.3376076,1.3945535,179.04415147389025,0.023810493,0.06781364889705882
./CREMA-D-master/AudioWAV/1012_TAI_NEU_XX.wav,-373.5203,105.85184,42.81176,27.8654,3.9790387,-2.080654,1.2801226,-5.7706137,-1.7345763,-2.0364418,1.9706137,0.601826,-1.9276295,-3.48329,-7.4642625,-6.7849574,-7.0828543,-5.282131,-7.1452427,-4.6949563,-3.8525915,1.5045838,1.482416,1.2757777,4.1857467,2.4391012,0.5688031,6.812202,7.12744,4.919245,1.0951526,-2.6946058,0.19641933,0.99978435,1.454397,1.9820395,-0.85288304,-1.1509378,-0.26068544,0.42644334,218.44030582955378,0.022820178,0.058950570913461536
./CREMA-D-master/AudioWAV/1012_TAI_SAD_XX.wav,-402.00287,106.457306,49.537926,33.03696,9.815302,0.8872716,0.08702555,-4.3612294,-1.9322813,-2.347294,1.9709636,-0.85273963,-3.2099867,-1.9009327,-6.804853,-6.489924,-4.2788286,-4.0139136,-3.6597888,-0.5863053,-0.14555229,1.026453,1.0263226,-1.6518458,0.57075006,-0.5680293,-0.80430204,2.6541274,2.577476,1.5556626,3.5559213,4.5665917,6.959122,5.394385,2.3278987,0.2563844,-2.3764303,-1.0988613,-1.0912364,0.72851837,268.7935020422275,0.011874038,0.058802162728658534
./CREMA-D-master/AudioWAV/1012_TIE_ANG_XX.wav,-320.89386,95.57104,18.82508,26.319435,9.547751,-1.775027,2.7590714,-4.6900487,-1.6897916,-2.5297284,-2.1706076,1.772712,-4.0145764,-5.298656,-7.6231365,-5.5370684,-8.051123,-8.031351,-5.107716,-2.860536,-4.487436,-1.2347426,-1.2935075,2.9654534,6.77531,8.04056,7.3501515,5.7985063,0.03092406,0.66041315,-0.07343826,-0.09813049,1.6057746,1.6998409,0.25136372,1.3506279,-2.091581,-1.8597038,0.6247965,-0.2651524,0.0,0.02980247,0.08594859730113637
./CREMA-D-master/AudioWAV/1012_TIE_DIS_XX.wav,-377.33493,108.54059,35.62755,26.25657,12.880227,-0.70960546,-0.11011572,-1.8886787,1.6951858,3.6324334,-2.9806063,-2.2629972,-1.4096104,-2.9722095,-6.1720014,-4.4189897,-5.5287385,-5.048438,-4.410327,-2.14931,-0.9275414,1.2949531,0.36046687,1.212327,1.6326284,0.45122766,-1.551907,0.7136874,1.2636812,2.7159152,2.5555828,3.3708856,5.8737135,4.6795235,4.1073537,1.9443129,-0.4125108,-2.2846186,-0.50460976,-0.46535155,268.8862264764726,0.011002673,0.06572840073529412
./CREMA-D-master/AudioWAV/1012_TIE_FEA_XX.wav,-324.27823,96.59929,21.948086,27.69089,9.599235,-2.8766973,0.012722167,-5.665548,-1.0610714,0.25413448,-3.5416398,-2.6545827,-3.031644,-2.7223804,-10.207708,-8.841911,-7.5951233,-7.283045,-6.361607,-3.9452558,-3.8130536,1.2334356,5.7604375,8.189079,9.952079,7.6626587,0.31401852,2.24231,2.3969448,2.241795,1.2542512,-0.0008708664,2.815657,1.2193451,-1.3692625,-1.2912694,-1.0877749,-0.5939653,-2.1297207,-3.2054548,189.49959574969148,0.041195244,0.060122535342261904
./CREMA-D-master/AudioWAV/1012_TIE_HAP_XX.wav,-381.57404,102.04095,32.973347,28.914713,17.2652,4.099209,3.4018452,-1.3259885,-1.0793666,-2.5561805,-1.5351133,0.51256865,-4.1887655,-5.5297494,-8.083155,-4.8754373,-3.798416,-3.897829,-4.805997,-3.8919432,-3.348415,-1.3556455,-0.6408371,3.1758885,3.1008532,2.2272172,2.118942,4.92191,5.1593947,4.851313,2.2352297,0.3907481,1.7222316,1.7495621,-1.7285786,-0.6333981,-1.4048451,-0.8222884,0.2073306,-1.5546875,290.00084042067107,0.015522195,0.062098911830357144
./CREMA-D-master/AudioWAV/1012_TIE_NEU_XX.wav,-382.02896,109.99476,33.571823,26.55156,14.27287,1.3721055,1.6898634,-1.6886727,0.74426,0.4119887,-2.0195475,-2.0859363,-1.8898076,-4.5111146,-8.744118,-5.4082437,-5.4426365,-4.8420916,-2.5531528,-1.3416002,-2.2310615,-0.50497186,-1.4026674,0.46658754,1.7851351,0.46866176,-2.7366064,1.0553956,4.1275373,5.5396447,6.9550176,5.573835,4.974752,1.7946266,-1.5886939,0.16531983,1.0322256,-0.8620826,-0.48061576,-2.4066544,278.2829875092186,0.013226512,0.05713987886235955
./CREMA-D-master/AudioWAV/1012_TIE_SAD_XX.wav,-407.8477,113.633125,42.381836,22.886837,14.633549,2.9365537,2.2154663,0.010135794,-0.59256995,-0.3706472,-1.7061417,-3.6474116,-2.7964368,-3.1340885,-5.5855103,-4.3496313,-4.833778,-4.881325,-3.4998178,-1.652919,-1.3206781,0.4623782,-0.7468796,1.2916346,2.4631214,0.64057267,-1.1267979,2.1996272,2.8909311,4.4790344,3.8620343,2.6905055,2.7250566,2.5738225,1.4924914,0.31559455,-0.5609619,-0.8879387,-0.40397447,-0.60047805,283.26099832080826,0.008313153,0.05127456507731959
./CREMA-D-master/AudioWAV/1012_TSI_ANG_XX.wav,-319.11322,77.94058,31.430347,30.212837,12.15074,-7.6228423,-1.2405138,-8.556044,-0.9638534,-1.5960039,2.101736,4.0479603,-2.9290442,-1.8776283,-8.857945,-6.545552,-9.236417,-6.6871233,-3.3456953,-1.2483164,1.002358,0.09083119,0.6997217,0.98962504,5.416627,5.825418,3.1365097,4.507762,3.5545385,3.0302,0.43735895,-1.2223489,0.45806965,1.0606129,1.6756148,1.7609156,-2.781262,-0.50287086,1.3870858,0.03759153,181.17085302265767,0.028870769,0.1379996956168831
./CREMA-D-master/AudioWAV/1012_TSI_DIS_XX.wav,-387.6486,91.19575,43.38068,31.849335,22.522863,-0.18054001,-3.2922952,-7.7737155,1.5530636,4.4307513,-2.0903628,-0.48544627,-0.7750949,-4.2949343,-8.983476,-5.1887126,-6.912922,-5.7767377,-3.051323,-1.1419833,-1.9548752,1.0320051,3.8494556,2.284142,3.2707875,3.1183028,-1.3697942,0.34564126,1.1451335,0.111694194,-0.074807286,-0.2866262,2.191578,1.7476845,3.4756565,2.239917,1.6071943,0.027894143,-1.5849162,-1.5233154,244.00615113654553,0.011406195,0.09514250578703703
./CREMA-D-master/AudioWAV/1012_TSI_FEA_XX.wav,-368.75464,82.38753,44.078655,30.977491,20.120611,-1.0010555,0.17459652,-2.7146194,-1.0916206,-0.062063776,-1.7690953,-0.44008374,-1.5696993,-3.9775972,-9.061282,-4.085391,-7.812779,-5.8974137,-5.2974043,-3.508497,0.15151024,1.605032,3.9284434,4.8748507,3.9317424,1.4125195,0.36497074,2.9589598,2.1998043,1.9715672,1.991598,1.4659117,1.8355198,0.84985125,-0.2400691,-0.570197,-1.2902527,-1.130284,0.15857062,0.6182986,295.17642398069114,0.018069727,0.13177252435064934
./CREMA-D-master/AudioWAV/1012_TSI_HAP_XX.wav,-339.48407,86.60113,33.386692,28.016968,13.119909,-7.575548,-3.1936662,-8.1313305,2.4240468,0.60578287,-0.27715135,0.6758153,-3.619283,-4.056799,-8.856096,-3.1437643,-7.3596063,-5.5340214,-5.0011697,-1.6451601,1.0775694,1.4063479,5.423971,5.065007,3.8913167,0.74586767,-1.9767307,1.3011826,2.938841,2.4343996,3.9807243,3.6911616,4.3148136,3.20361,-0.19861473,1.0898504,-0.52186006,-1.5863429,-1.5404199,-0.31852767,285.9955814655625,0.01963343,0.12884424603174602
./CREMA-D-master/AudioWAV/1012_TSI_NEU_XX.wav,-343.81003,83.977745,34.683994,33.2048,17.422028,-9.605769,-6.012018,-6.102732,0.63933605,0.041964002,1.444131,4.12368,-2.317624,-2.6591341,-12.776206,-5.8567066,-8.460445,-7.462276,-0.13856006,2.0663698,2.0263999,2.711195,2.0275395,-0.70536995,-0.7605129,-0.99565476,-2.5463815,5.4729266,4.1535654,4.4158444,4.3794403,1.1970677,2.465318,1.7711205,-0.42818496,0.73015714,-0.21756592,-0.90264213,-1.2747608,0.21943474,272.5570404027578,0.018680278,0.12628173828125
./CREMA-D-master/AudioWAV/1012_TSI_SAD_XX.wav,-398.5219,88.15973,52.097607,32.278374,21.918518,3.3371224,1.2812386,-2.5786302,0.08633274,-0.14641805,-0.10017662,-0.97935945,-2.622683,-4.141064,-8.591113,-4.611468,-6.976799,-3.430539,-2.9312901,-2.372657,-1.814448,-0.24419753,-0.1519392,1.9955409,3.308168,4.7197733,2.4869466,4.0448747,2.4463367,1.6163645,3.0646842,0.9658796,2.529511,0.55469674,0.5755189,1.8223202,0.6330811,-1.2824637,-1.9807518,-0.2984553,291.0169802740743,0.010890502,0.09822998046875
./CREMA-D-master/AudioWAV/1012_WSI_ANG_XX.wav,-284.1722,83.214386,18.095806,21.644789,-5.458003,1.5768598,4.1145706,-13.950051,0.6557559,-1.9158466,3.5635796,3.6164277,-2.084222,-1.5486344,-8.331692,-7.7484655,-8.897364,-8.393077,-2.8878927,-4.2514277,-1.6264194,2.5998662,-0.65336335,6.3798523,4.323825,5.4896355,6.154653,8.366999,6.585737,-0.46497986,-3.3425975,-1.2517613,2.5665276,0.78193235,-1.2450136,-1.0732864,-1.2982519,0.37340397,1.4456863,-1.8561312,171.459310503338,0.04267803,0.1362742888621795
./CREMA-D-master/AudioWAV/1012_WSI_DIS_XX.wav,-376.87,99.826485,41.788277,25.657366,9.96194,4.45201,0.73954403,-7.8430023,0.92026484,1.876314,-2.287491,0.13221373,-0.22743858,-4.8738723,-6.174656,-4.1937237,-7.3341093,-7.875305,-3.267047,-1.6142058,-1.4855632,2.0699096,1.7546953,0.817423,1.4437264,0.650072,-1.2730992,1.194943,1.8374233,1.9694728,2.1204875,1.4668062,2.5325284,4.2436824,4.271424,3.6288743,0.56308377,-0.69096875,-0.63320416,-0.41291854,250.44101906959088,0.013317279,0.09020077284946236
./CREMA-D-master/AudioWAV/1012_WSI_FEA_XX.wav,-347.314,95.696175,34.581207,25.22458,9.955265,0.97820854,-2.6034882,-8.616584,1.1748878,0.455656,-2.326162,0.34769428,0.7877528,-3.9915965,-7.081355,-5.4522724,-9.74355,-6.4960833,-4.6033115,-5.071696,-3.8214214,1.9289477,5.9195776,7.678965,8.114434,5.983637,2.7329683,4.0378966,2.045851,0.41285798,-0.52272654,-1.2741417,2.6850383,2.3323517,0.5746446,-0.64178425,-1.8515108,-0.10801582,0.028778663,-1.5015699,178.35288284274674,0.02951684,0.09399694683908046
./CREMA-D-master/AudioWAV/1012_WSI_HAP_XX.wav,-356.797,91.561966,37.49609,23.564215,13.501776,2.3856668,0.8566593,-6.449444,-0.94328386,-0.28702763,-0.57792854,-0.27995723,-1.1349524,-4.998706,-9.586835,-8.111353,-11.475346,-4.2013316,-1.3447151,-0.45652246,1.1902635,1.5509909,1.9909699,6.962189,8.411941,5.421343,-3.4680223,-1.0456722,2.5736134,3.8570466,-0.07310351,-3.5838099,0.36177954,1.9758651,0.6476596,-0.44450492,-0.69643277,2.0274532,1.1361779,-0.48743603,207.00820894133906,0.029292038,0.10870225694444445
./CREMA-D-master/AudioWAV/1012_WSI_NEU_XX.wav,-352.684,101.11152,33.023067,24.691006,7.52437,2.3469179,0.82194793,-9.732029,-0.55159575,0.6288184,-0.1860454,1.337429,-0.03591256,-1.8597993,-10.3846445,-7.212335,-7.399174,-5.9523673,-3.4736807,-4.9323454,-3.1536522,2.2764463,1.8203444,3.8339446,2.1286104,-0.16562778,-4.5772533,-1.1556772,4.70446,6.5854654,5.6739993,4.348325,3.7366855,1.5120203,-0.9484235,0.69644713,-0.13617387,-1.9878991,-2.891513,-0.93691945,276.10858868056664,0.018636957,0.08754996366279069
./CREMA-D-master/AudioWAV/1012_WSI_SAD_XX.wav,-404.57953,102.54826,47.29338,26.06237,14.259453,8.129265,1.6986812,-4.8104115,-1.0700358,1.078078,-0.5659886,-0.46746713,-1.3973399,-3.1347384,-6.3574734,-5.981433,-7.382901,-4.1396837,-2.2359717,-2.854766,-1.9698755,1.8915982,0.45942357,2.1121545,2.01892,1.8063595,3.274654,6.6689696,6.458516,3.7406127,1.298125,-0.67438537,-0.22155632,0.99368024,0.9628789,-0.095101126,-1.672565,-1.4223856,1.0929422,0.5985303,293.7093678725291,0.010247759,0.0709765625
./CREMA-D-master/AudioWAV/1013_DFA_ANG_XX.wav,-233.46104,65.58418,15.849706,23.468508,-7.1251225,-4.249055,-2.8848317,-6.51087,-2.707734,-4.83487,-4.909613,-2.8382182,-8.292047,-6.6484632,-2.720736,-0.6258002,1.9226645,5.196229,2.7996924,3.4595299,0.91797924,-0.72800666,-1.9708011,1.7181342,2.3611665,3.5776405,-3.8959212,-3.5678027,-0.56738544,2.791065,2.6728976,3.1384697,3.5339274,2.553963,0.6505848,0.8022309,2.8631659,0.411736,-1.3083001,-0.9635865,293.67182639674303,0.097044066,0.13782589934593023
./CREMA-D-master/AudioWAV/1013_DFA_DIS_XX.wav,-377.494,103.96707,37.038494,33.88441,7.949236,-2.2991676,-2.168757,-1.7606844,0.51925606,-1.2774571,-2.032815,-1.9800814,-4.5535464,-5.5904036,-3.2116697,-3.471625,-6.3666663,-4.5071683,-2.9717085,-1.6877774,-1.8064002,-0.24041106,2.7312875,2.3239794,2.1460862,2.6622462,-1.193679,-1.5770495,0.556105,3.33391,0.98048764,2.766921,2.3638372,2.1708205,1.3316101,1.1830653,-0.18256254,-0.9787781,-0.5434802,-1.6897318,272.7109246692322,0.013823615,0.06833874339788733
./CREMA-D-master/AudioWAV/1013_DFA_FEA_XX.wav,-402.72714,99.61124,49.007923,39.20665,10.835012,4.364767,2.6169279,-2.5740144,-0.3268754,-1.437568,-2.8745368,-2.5892012,-3.338579,-4.6696424,-3.6961052,-2.8652437,-5.2013426,-3.8207252,-4.1235065,-0.23479705,-1.0609655,-1.070408,-1.5878237,1.0318317,0.08792805,3.228429,0.53745896,-3.355548,-0.19976233,2.4168925,1.6947182,4.707951,4.1914783,2.4958172,0.7211849,-0.21816407,1.6067502,0.6443832,0.43953493,-1.0986243,256.95509914467976,0.009778231,0.05673323006465517
./CREMA-D-master/AudioWAV/1013_DFA_HAP_XX.wav,-337.05652,87.81806,30.014656,33.68985,6.5600758,-1.1290723,1.835323,-2.7779756,-3.6167762,-3.2326097,-2.0767643,-6.38128,-8.318771,-3.1350365,0.24126369,-1.721547,-3.1587977,0.37841675,0.3142454,4.9703937,1.7039715,-4.7315273,1.2563146,5.77907,3.9519353,-0.6872581,-5.4049783,-1.2523568,2.491857,2.9780338,-0.5748239,1.1320244,2.1739497,0.8219999,3.1448922,1.9860826,-0.6417647,0.81848156,-0.37279364,-0.5276163,224.87223158197654,0.04051625,0.07439903846153846
./CREMA-D-master/AudioWAV/1013_DFA_NEU_XX.wav,-381.9403,102.49343,43.54191,34.66319,9.175021,-0.35895655,-3.725708,-3.7731318,0.8045891,-0.53191835,0.18655254,-0.9884951,-3.7486706,-4.3469806,-2.3329964,-3.2803264,-6.6339207,-4.0095806,-3.4092915,-3.1988528,-2.5730286,-3.0270472,-0.33024326,2.9277546,1.4011383,2.011179,1.1246369,-2.5132582,0.60627717,5.782273,5.5746264,5.897872,3.7282436,1.0730119,-1.0586213,-1.0452609,0.028301192,1.7615426,1.6798815,-1.8638833,271.8766422950427,0.015166079,0.05970408818493151
./CREMA-D-master/AudioWAV/1013_DFA_SAD_XX.wav,-406.4273,103.961395,48.12867,36.91322,12.088218,1.1999394,-2.4358168,-0.34980726,0.42080683,-0.9127835,0.26718903,-3.007019,-4.848214,-4.199259,-3.4284043,-4.786895,-5.5372562,-4.011759,-4.4001217,-2.362535,-0.33199638,-2.5967097,-1.8627114,0.35166737,-1.4437143,1.936379,3.290799,4.5753317,9.035016,7.1354914,1.8795505,-0.3634995,-1.1392434,0.9549217,1.0473909,0.1891021,-1.6201757,-1.6575497,-0.19313478,-0.5376094,291.89529720399577,0.0120541435,0.052632649739583336
./CREMA-D-master/AudioWAV/1013_IEO_ANG_HI.wav,-255.3002,77.17642,14.425432,22.25271,-4.5732994,4.0191927,-3.25782,-9.704617,2.8212104,-3.5824752,-3.0078685,-3.585149,-10.339885,-6.419617,-5.1969976,-6.533623,-2.7021039,-3.691875,-2.669854,0.7604082,1.332752,3.8581328,6.5912967,8.321077,4.1097174,4.3646727,-3.0047452,-2.8634722,1.7931765,1.7069294,0.1388489,-0.7208386,1.409115,2.1304252,-0.2342806,0.66548926,2.2504144,-0.05163598,-1.8001751,-1.3243307,217.1760214900475,0.077864476,0.10931661854619565
./CREMA-D-master/AudioWAV/1013_IEO_ANG_LO.wav,-278.72565,90.49744,4.7718477,11.550929,3.7572918,8.638813,-2.810732,-8.78574,1.4395884,2.2257907,-5.7329845,-5.6074023,-8.808632,-11.147565,-9.907664,-5.358143,2.858163,8.459416,5.382845,8.043667,-1.1089212,-5.2335668,0.36596766,7.8856606,0.111087844,1.7797115,-3.8152401,-3.928056,-4.159498,-0.40993288,0.71542555,1.4486398,2.5697286,2.5300972,3.983889,4.2329516,1.6661482,1.1041734,1.0491619,-0.91649306,250.8021882206076,0.050044846,0.09603478773584906
./CREMA-D-master/AudioWAV/1013_IEO_ANG_MD.wav,-247.2899,87.448746,0.5333518,8.405498,-3.1358747,9.25824,-7.169151,-8.875589,4.9810247,-4.2610765,-7.5341487,-7.0500975,-11.303844,-12.00402,-6.9442854,-2.4379377,8.426655,10.988407,0.3933546,0.65469766,-3.3299358,1.2623694,7.720821,4.493763,-2.3266008,0.11974999,-1.7788146,-5.098291,-5.7833066,0.29194522,0.34555817,1.1484396,3.6205664,5.347686,2.5379553,0.46870536,0.1253764,3.5119038,0.8793965,-1.4514354,263.0086392148393,0.067899436,0.10426488415948276
./CREMA-D-master/AudioWAV/1013_IEO_DIS_HI.wav,-407.13303,107.3697,50.480347,24.830782,9.748152,10.347721,1.757949,-6.066117,-0.53248984,1.4724909,-1.0955974,-2.905316,-5.3856106,-5.9297695,-3.2550745,-3.1630652,-3.0551708,-4.7012954,-1.9771236,-1.4109241,-1.4689771,1.1133351,-0.8945298,1.6474092,1.3059589,2.5457394,3.0748723,0.063245535,-0.3828194,3.7602925,1.223641,0.33530056,1.7667065,1.1122224,0.4971082,-1.0181847,-0.26434052,1.6570216,1.8744936,0.22430174,216.83864458864494,0.0115317805,0.0550952400128866
./CREMA-D-master/AudioWAV/1013_IEO_DIS_LO.wav,-402.4365,113.02486,40.916447,19.436485,11.788537,12.603495,5.8991704,-5.097372,1.9448668,5.0894856,-1.5816252,-3.793958,-5.137973,-5.208561,-1.5932884,-4.858036,-4.469172,-5.424564,-3.230927,1.060068,-2.1933992,-0.49400368,1.1084576,1.5711762,2.2178802,1.790167,-0.67595893,-2.475797,-1.2989166,2.1223018,1.8079716,2.4815037,4.8352914,3.5860937,3.3473346,0.35573852,-1.1938788,-1.5725214,-1.2683623,0.46850124,265.7452103709911,0.010666383,0.05789412313432836
./CREMA-D-master/AudioWAV/1013_IEO_DIS_MD.wav,-350.87137,101.79096,30.749376,17.49166,6.507963,11.413987,1.4164393,-5.9068503,0.094432145,0.45029983,-3.932087,-4.5196075,-4.961545,-4.550291,-4.9200115,-5.63368,-4.6256557,-5.309052,-0.7489129,0.9890931,0.35112423,2.8929265,-1.7388905,2.0634706,3.47034,3.4332259,2.7056785,1.2388959,-0.3254806,2.9011676,2.760087,2.2139878,3.462127,1.830081,0.13096249,0.1627673,-0.4811399,-1.4301686,-0.8753998,-1.4964341,0.0,0.029998416,0.07274661847014925
./CREMA-D-master/AudioWAV/1013_IEO_FEA_HI.wav,-291.74588,72.96825,16.208792,20.46841,4.5909452,7.190273,-1.8985832,-10.501844,3.736834,-7.2232394,-7.44767,-1.806162,0.31912136,4.8475804,4.61915,0.4881726,-5.1648784,-6.775478,-6.12602,0.0069174217,-1.4205189,-3.0838199,-0.84338033,3.0570178,-0.20675911,6.716027,3.8835955,-2.1371415,-0.7036386,5.760187,4.831496,1.6260674,-0.51734215,-1.3531492,-0.8539885,-0.76913685,2.5418267,-0.56242096,-0.24970603,-0.67564464,288.2203580667938,0.07476005,0.1015155498798077
./CREMA-D-master/AudioWAV/1013_IEO_FEA_LO.wav,-439.06558,105.29919,56.41242,29.846354,19.955605,11.464417,2.6865175,-0.6272523,1.3304154,0.7630318,-1.6961542,-4.8598194,-4.5921993,-5.286835,-6.161428,-5.155341,-5.0885787,-4.7683363,-2.80183,-1.6186992,-1.0368857,0.18285848,0.5705379,2.738977,0.89399314,1.496503,0.36847138,-0.98282677,1.8886504,3.7307804,3.00662,3.3467562,2.9451416,1.8059124,0.4791668,-0.5386226,0.16195111,0.8700834,-0.7899435,-1.8666787,267.54847965869783,0.0071055,0.04269748263888889
./CREMA-D-master/AudioWAV/1013_IEO_FEA_MD.wav,-427.62323,106.89694,49.749466,27.189497,20.06595,11.58754,2.5384877,-2.2756855,1.7678683,2.4458528,-2.2464366,-4.5445404,-4.295945,-6.1043105,-5.757141,-4.215142,-3.295473,-3.765248,-2.2380526,-0.20286469,-0.2902677,0.62561536,0.56710726,1.5569651,1.3763971,1.6085457,-0.0228662,-1.7550746,0.41066483,4.1458664,2.5368576,4.008809,4.1589093,2.2623005,0.050324775,-2.4019158,0.2675062,1.0255364,-0.8193102,-1.5461639,0.0,0.007578118,0.05002010569852941
./CREMA-D-master/AudioWAV/1013_IEO_HAP_HI.wav,-250.15492,65.46024,1.7617793,21.393827,0.5224461,1.6510019,-1.8909539,-8.183442,6.1689286,1.1746365,-10.168008,-4.3009243,-6.877879,3.4373472,10.190508,9.086108,2.813449,-8.468544,-11.211662,-7.7146716,-0.108401515,0.36291406,-4.1260505,1.0182434,-0.7883397,3.0805545,-1.9190807,-2.1284096,3.5695417,6.143163,4.9725447,3.9212227,0.8015801,1.4758567,1.647872,-1.4089253,0.76932776,0.37279308,0.15848972,-3.7931194,288.66951616563256,0.08427659,0.11407081117021277
./CREMA-D-master/AudioWAV/1013_IEO_HAP_LO.wav,-396.4521,105.51993,37.746185,25.138885,18.192112,7.7806873,1.1688124,-0.33122122,0.95650125,2.1081243,-1.6463877,-4.5394635,-4.2444453,-3.8055294,-5.815611,-4.6898594,-4.461443,-4.231752,-3.0732906,-2.748661,-0.9423508,-1.1200433,-3.018188,0.7823105,0.7585765,4.926805,4.688396,4.734798,5.0435495,3.5866852,0.45050886,0.5202005,2.4654317,2.3729181,-0.9906928,-2.1615262,-0.4622471,-0.1486066,-0.6808014,-3.0763638,160.6575231122629,0.014165316,0.05351426866319445
./CREMA-D-master/AudioWAV/1013_IEO_HAP_MD.wav,-360.27975,106.770836,26.319462,22.264034,11.533853,6.12038,1.1005367,-6.0956373,3.5597014,4.4499817,-3.6696253,-4.7830772,-3.5265257,-4.174185,-5.8798056,-3.9144943,-3.9442453,-4.557692,-3.225146,-2.24408,0.33466595,0.40149987,-1.4605136,1.7898949,-0.2063446,3.1712384,0.29967377,-2.983305,-1.0557219,1.8935856,0.91711587,3.0128338,4.601501,4.0316763,3.1734135,2.7272983,3.2892368,2.7442386,1.9829612,0.34174156,243.4508516713982,0.01645196,0.0685763888888889
./CREMA-D-master/AudioWAV/1013_IEO_NEU_XX.wav,-398.61234,108.25364,41.05171,24.940006,12.820739,5.9360123,-0.13369177,-2.9332495,2.4833276,3.9990084,-0.7529534,-5.2113576,-3.5067186,-4.1338286,-4.6013436,-6.5079217,-6.5910993,-3.9370065,-3.503821,-3.2343864,-0.27975336,0.60803056,0.4090339,2.6077719,0.69136673,0.9484626,-0.09241773,-1.7882373,0.9762242,3.25339,1.7841042,2.782448,2.2076688,2.7722092,3.5654147,3.0198944,2.882661,1.0357367,-1.3437287,-1.9639878,260.3056575104208,0.011360022,0.05419921875
./CREMA-D-master/AudioWAV/1013_IEO_SAD_HI.wav,-414.40704,107.53887,42.008606,23.788385,19.608694,11.267337,2.2209802,-1.4429594,0.7614634,1.2899872,-1.5761281,-5.655907,-4.0239234,-4.4257865,-6.613002,-6.548644,-5.379818,-4.7260437,-3.4350681,-1.6118581,0.35616335,-0.7027852,-1.6329658,0.58150125,-0.9434819,1.5681075,4.168119,4.7509823,5.35651,4.6909995,2.307979,-0.39083353,0.27621046,2.1360004,-0.23661354,-1.4019998,-1.4197563,0.40770134,0.32652637,-1.7261959,0.0,0.008980754,0.052040192018072286
./CREMA-D-master/AudioWAV/1013_IEO_SAD_LO.wav,-418.6338,111.215996,47.174038,24.579945,15.133496,8.915966,3.2953439,-3.2337062,3.8211129,2.5438132,-2.8646474,-4.307158,-3.6118627,-4.77163,-4.84983,-5.989272,-4.8085074,-3.817456,-3.019613,-1.3455243,-0.11172597,1.646261,0.8809974,1.0405726,2.059313,2.3287725,0.032926776,-1.6130613,-2.3346164,0.46545503,0.4150392,2.510932,4.161645,4.739344,3.9308848,0.57602984,-0.4559136,-0.49822766,-0.48764047,0.4818848,252.2764152969256,0.008408042,0.05099283854166667
./CREMA-D-master/AudioWAV/1013_IEO_SAD_MD.wav,-419.58267,106.89165,47.333694,26.974295,17.927347,9.858282,2.7839322,-0.24917732,2.5456529,1.1347649,-2.0646968,-6.4593163,-5.3721795,-4.2145014,-5.056275,-5.391183,-3.7032557,-3.752468,-3.241012,-0.39867666,0.2538383,0.31244215,-1.9393395,1.8479112,0.17993528,0.072501376,-0.098848455,-0.7950196,3.0756018,6.1064186,3.3102648,2.5849903,1.3960054,0.22506602,0.8254896,1.2485145,2.2042854,2.546414,-0.36981264,-2.3188741,284.0529967524323,0.008530471,0.05251804786392405
