filename,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,f0_mean,pitch_variation,rms_mean,energy_stability,pause_frequency,pause_duration,speaking_rate,mfcc_variance,articulation_rate,label
./speech_audio/Unclear/FluencyBank_178_92.wav,-541.5439,33.473125,6.0823164,29.685152,7.697942,-2.5940373,1.144898,-5.1289253,-4.003075,-3.5960171,-8.177465,-4.136171,-7.849678,-9.961757,-7.57786,-8.072883,-9.181123,-7.836707,-5.67099,-4.9492908,-8.135049,-5.941538,-4.1957245,-5.764099,-5.7894144,-2.6333206,-4.8729444,-4.774631,-3.0440743,-3.8812866,-2.2215178,-1.7656419,-1.8211889,-0.7345758,-1.7787564,-1.4959676,-0.1842496,-1.7215545,-0.79658616,0.5420239,176.88135078132956,21.467924997766968,0.010176963,0.020900847,72,2.3040000000000003,22,7857.4565,0.010176963,Unclear
./speech_audio/Unclear/HeStutters_21_169.wav,-489.67657,104.037315,-33.414356,13.340213,-3.1464033,-31.859653,-16.971828,-17.38419,-9.153632,-7.736063,-9.099884,-2.3198118,-4.8929005,-1.3358597,-1.3809689,-5.5936418,0.59379196,-1.1652148,-4.1592383,0.2129108,-2.150076,-3.8826911,-1.1876992,-2.1271522,-2.639037,-1.0305141,-0.85963213,-1.5373855,-1.8924022,-2.3157372,-2.9524035,-3.066254,-2.940932,-2.5043898,-1.3803095,-0.022681886,1.4279386,1.082218,-0.071182586,-0.4945454,209.26252860899672,20.581488745301076,0.03047685,0.03276696,38,1.216,56,7309.6113,0.03047685,Unclear
./speech_audio/Unclear/FluencyBank_178_45.wav,-546.787,15.020981,34.374638,25.209343,-4.8899336,-0.569391,7.2824273,-0.6960095,-13.913579,-3.3858957,-10.073508,-6.5949826,-2.4124632,-8.155206,-9.44014,-10.387591,-7.059243,-8.231851,-11.557787,-4.2561946,-7.869723,-5.3030405,-3.1780763,-5.1192284,-5.4945173,-0.9045726,-7.5503488,-4.099647,-3.4468355,-3.0048926,-3.2736852,-2.6487784,-2.6705527,-2.735647,-3.0936506,-1.1318992,-3.007539,-2.0293732,-0.21424438,-1.0064087,120.7738978372753,3.2289624121014966,0.018168526,0.014504292,31,0.992,63,8849.29,0.018168526,Unclear
./speech_audio/Unclear/HeStutters_21_196.wav,-554.80426,60.639374,-30.846607,31.331018,4.4998074,-16.919012,-3.778649,-16.375404,-3.8005455,-7.3551383,-15.963988,-0.9305133,-5.5626144,-6.3320713,-1.0529412,-4.5012417,0.520602,-1.1892666,-3.9014068,1.2356251,-0.90248847,-2.3027756,-0.13290322,-0.055741366,-0.87877536,-0.9382657,0.07602552,-0.5652715,0.7206684,1.0523238,-1.3676704,-0.30398005,-0.590188,-1.60892,-1.3440324,-2.5350425,-1.2131007,-1.288515,-2.6215818,-1.8287079,166.75579426181412,3.050720286543345,0.02059115,0.026258122,52,1.6640000000000001,42,8796.827,0.02059115,Unclear
./speech_audio/Unclear/FluencyBank_178_51.wav,-552.04987,72.16587,19.96651,23.40322,7.524597,-6.986789,-11.293223,-2.712416,-9.951898,-4.5203023,-7.1390166,-4.4787135,-4.530611,-9.295722,-8.605252,-8.066777,-8.625182,-10.7321415,-11.731748,-3.078215,-8.072019,-8.719742,-1.2310407,-3.9774737,-8.385026,-2.199098,-5.590544,-7.6012645,-6.140075,-6.3074694,-4.4066687,-1.976809,-4.0103807,-2.0189683,0.1382677,-2.8007388,-2.9626386,-2.038871,0.020655371,0.28689083,113.14528202747029,1.4617759169273707,0.009073773,0.010162432,59,1.8880000000000001,35,8503.257,0.009073773,Unclear
./speech_audio/Unclear/HeStutters_21_182.wav,-443.91522,62.88705,-64.31215,32.772125,-19.541832,-6.643584,-6.7687306,-23.370504,17.941385,-16.792427,-19.95801,5.46139,-10.89168,-8.538362,-6.332207,-7.6476784,-3.6286657,-4.781472,-1.2026364,1.4098464,2.314387,2.4358048,1.4735355,2.2572432,-1.0010769,-1.0574019,1.4761868,-1.8089861,-1.2942703,1.5064492,0.41977835,1.7624255,-0.9839325,-5.4878254,-0.21602301,-1.4813882,-3.5304277,-0.33296058,-4.1763697,-1.23598,189.54071325125258,7.289102474138438,0.035127025,0.042194925,41,1.312,53,6195.6987,0.035127025,Unclear
./speech_audio/Unclear/WomenWhoStutter_0_163.wav,-487.64893,20.331081,-7.4809146,0.48577288,-7.3087606,-10.225911,-11.74592,-6.351225,-6.7857165,-4.1039414,-7.751039,-9.626367,-3.905926,-2.2910953,-5.030474,4.6914363,3.747581,7.165845,4.7528706,2.4400587,-2.9487562,-2.045571,1.3790307,0.48013398,-3.058189,-1.2854218,0.075004615,-0.57324624,-4.177071,-3.6670775,-1.9995742,3.6448402,0.5563893,2.4915605,4.2684546,2.3966973,-1.3892311,-0.5528721,2.0088534,-1.6978209,248.44326474457566,12.926562492950834,0.020603416,0.038141437,62,1.984,32,6309.6187,0.020603416,Unclear
./speech_audio/Unclear/FluencyBank_178_79.wav,-529.4271,95.65406,-0.15303916,28.093246,0.4489504,2.3995342,-2.1760528,-26.31443,-5.1587796,-9.730645,-14.948583,-5.7117662,-9.253108,-9.358892,-12.001814,-7.743243,-12.716463,-14.676269,-7.7325153,-4.6649046,-5.4649944,-2.1026306,-2.3341238,-8.111791,-6.080019,-4.7894673,-5.4163966,-2.110983,-5.3888764,-5.9613647,-2.9005811,-6.298622,-2.545952,-2.1617348,-3.639343,-0.668539,-3.2625415,1.3859506,-1.0843781,-1.5541708,124.60360411432556,3.0198263747839604,0.009612047,0.0102449395,57,1.824,37,8182.5083,0.009612047,Unclear
./speech_audio/Unclear/WomenWhoStutter_0_177.wav,-547.21027,3.4188366,-8.470266,-0.51368046,-5.274874,-4.6599646,-1.0602949,0.56358767,-5.678424,-1.0033234,-3.1785128,-2.5148246,-1.1065885,-1.9382199,-2.262237,0.91387784,-0.8070917,-0.28958654,-0.07631765,1.2736427,-0.4922142,-0.31663328,-0.03824534,2.55755,0.4864683,1.7253288,0.88898677,-0.9775186,-2.1341078,-0.1798483,1.7143312,-0.0017757831,-1.7195349,-0.34939158,-0.19539338,0.5684192,-0.42531326,-0.53365636,-0.12750928,-0.43862757,0.0,0.0,0.014694456,0.043102503,81,2.592,13,7848.8394,0.014694456,Unclear
./speech_audio/Unclear/WomenWhoStutter_0_28.wav,-527.2096,32.125126,4.1695952,8.510285,-8.351507,-6.649497,-12.7181,-10.685749,-8.267959,-0.49749893,-7.514069,-5.3687963,-5.8189535,-4.4403253,-3.7633302,-7.970023,-2.9729369,-4.0640836,-4.528985,0.6857681,0.8128092,1.5867641,5.3136716,1.6908336,0.1348833,-1.1391269,-1.4934269,0.8755128,-0.17579943,0.30994952,-0.269117,1.4029962,1.2075988,-1.1973054,0.085575774,-0.29387903,0.3570993,-0.9838179,-2.2822957,-1.077855,247.3791082592396,37.01561545464194,0.014611887,0.027943857,70,2.24,24,7275.6294,0.014611887,Unclear
./speech_audio/Unclear/WomenWhoStutter_0_14.wav,-503.5712,0.5720908,-2.0069165,0.6134774,-4.1420193,-1.9354303,-2.9627326,-0.4621742,-1.1423036,-2.2111921,-1.8243102,-0.64926684,-3.5993192,0.9857879,-1.4792805,1.0061535,1.1997725,2.0008712,0.8057049,0.60931087,0.07046445,-0.7198417,-1.6640517,0.29334038,-0.28078917,-0.5073222,-1.2156391,-0.26625866,-0.48765573,-0.2261964,-0.78878105,0.48724356,-0.30971393,0.49527624,-0.33059904,0.8306579,0.573027,0.1619489,-0.9510518,-0.076395,254.80484548333826,17.930783726881923,0.015383808,0.043879148,82,2.624,12,6618.673,0.015383808,Unclear
./speech_audio/Unclear/HeStutters_22_60.wav,-574.1622,19.236126,-9.232087,17.851326,-4.6553636,-5.6170335,3.2849088,-8.295554,-0.59483016,-0.96712554,-5.122095,-0.19434877,-1.5424974,-0.77812976,-1.5360072,-1.6796988,0.6026347,-2.5160995,-1.9612513,-0.38610378,-1.927168,-0.4520136,-0.677943,-1.0218203,0.8877751,-0.31884393,-0.56617045,0.8532445,0.7054569,0.7499524,0.2778535,-0.08287078,-0.5087161,-0.4904414,0.012752057,-1.0636147,-0.5356627,-0.4608119,-1.065847,-0.0049302424,288.6611056287941,4.913682352564988,0.013360392,0.03646821,79,2.528,15,8636.209,0.013360392,Unclear
./speech_audio/Unclear/HeStutters_22_74.wav,-516.17035,60.58875,-6.8777986,38.54061,4.002488,-14.842187,2.5485651,-19.627005,-14.278879,-6.279284,-16.201342,-4.9772215,-3.787953,-7.940525,-2.5883398,-2.3657799,-1.5781834,-3.8813593,-3.7278144,-0.5821135,-4.7572107,-3.1512997,-0.71982354,-3.859242,-1.2885989,-0.4930178,-2.9694996,-1.2210795,-0.4667909,-2.038972,-2.1410496,-1.9651564,-3.168992,-2.9747097,-2.3713362,-3.7157698,-2.8944101,-1.0516075,-0.033895332,2.3084805,194.4191538451665,15.500094923413151,0.015729005,0.022379719,54,1.728,40,7279.749,0.015729005,Unclear
./speech_audio/Unclear/HeStutters_22_48.wav,-420.4557,65.49419,-32.525448,10.91387,-9.84111,-9.436255,-3.3349104,-23.837137,-4.6515837,-1.3987871,-11.38482,4.9649234,-3.207815,-5.3337936,0.92706317,-4.4247727,-1.868274,-3.1093636,-4.8976126,-0.5940391,-3.6841528,-2.0907488,-1.0096369,-2.2568195,-1.2135379,-1.5207474,-1.0666225,-1.1427001,-2.075948,-1.1073661,-2.2628467,-1.4110562,-3.1079013,-2.873599,-1.9716465,-2.8998582,-0.5980215,-0.37185144,-1.7704754,0.19218782,204.1730425941883,12.700035251868451,0.05039902,0.061780192,41,1.312,53,5616.2305,0.05039902,Unclear
./speech_audio/Unclear/HeStutters_22_62.wav,-455.47665,20.247028,-40.37363,26.45503,-7.963312,-14.867737,0.65855086,-10.549769,5.4390864,-2.3970397,-11.8422,5.155472,-5.0021605,-5.652665,0.14281209,-4.287589,-1.0479573,-0.7822503,-0.55900806,-2.2124476,-1.1326606,1.447613,-3.922062,-1.2369584,0.85091674,-2.6012127,0.80780387,-0.06604905,-1.7139412,1.8612249,-1.9035603,-1.5066705,-0.7930232,-2.8003764,0.8219102,2.4003744,1.6424947,2.9563053,1.2351555,1.2787971,228.5517902764916,9.929913275238428,0.0330917,0.060928434,50,1.6,44,6045.54,0.0330917,Unclear
./speech_audio/Unclear/HeStutters_22_76.wav,-407.55994,76.36161,-27.808453,51.38805,1.3585998,-34.41831,-1.6154647,-18.516167,-14.313552,-8.7073145,-17.421068,-3.420774,-4.423485,-6.2631617,-1.1982692,-3.14827,0.88037425,-2.5308535,-4.4168572,1.104008,-3.498291,-4.7314243,-1.5733104,-3.2047396,-4.3648195,-3.1539214,-2.0476081,-2.840754,-0.7889617,1.1142335,-1.1302705,0.092888325,-0.51600856,-2.9766505,-2.3090892,-3.6639209,-2.5512164,-1.944155,-3.9123805,-2.7792566,193.09106165501564,32.37378973287558,0.047070857,0.05274645,36,1.1520000000000001,58,5249.008,0.047070857,Unclear
./speech_audio/Unclear/WomenWhoStutter_0_16.wav,-458.1202,11.668088,-2.4580436,10.942724,-8.321686,-11.286613,-3.234149,-5.5945544,-9.381595,-0.99057055,-7.5656796,-4.6218057,0.07381155,-3.9547691,-2.9511764,-0.42751762,-1.0495034,-0.78718317,-1.2018985,2.7221348,3.3421254,2.8641381,0.9121498,-0.16566905,0.25724572,-1.0601164,0.28475496,0.08693971,-0.78349656,-0.59166557,-1.0272807,0.7428445,-0.21505626,-0.059953988,-0.2629515,-0.26904058,0.33878228,-0.16188854,-0.21773359,0.9382998,222.82391389756052,22.712908990483427,0.025561942,0.06815101,74,2.368,20,5607.912,0.025561942,Unclear
./speech_audio/Unclear/HeStutters_22_89.wav,-425.4438,74.549095,-23.874615,29.216732,-7.535564,-20.686066,1.2429423,-24.864037,-17.418692,2.4650135,-12.13955,-8.777783,-2.1889753,0.6530823,-3.3567593,-6.799729,-0.6157101,-3.7082548,-4.7715516,1.661197,-5.5115848,-3.860258,1.6536582,-2.5484204,-2.7329705,0.3003569,-1.41761,-1.6989806,-1.2820989,-1.2358332,-3.5841444,-2.0525732,-0.8701055,-3.544494,-1.6353041,-2.3377128,-2.667235,-2.729062,-3.5285888,-2.5206766,175.67624084082587,16.808295623302687,0.043784156,0.05164297,42,1.344,52,5748.9536,0.043784156,Unclear
./speech_audio/Unclear/WomenWhoStutter_0_161.wav,-520.56866,35.368706,-12.701976,9.490488,-23.948627,-21.79467,-6.4178543,-7.322901,-14.707383,-4.480484,-4.9162583,-9.16364,-7.3954787,-1.9447111,-10.683193,1.8617214,-4.7208195,-2.9158669,-2.6619022,-1.8109918,-1.3430301,-4.0306854,4.224734,7.9660964,5.961729,12.945119,3.613492,-2.9462883,-4.846514,-2.752365,0.069565274,1.2115206,-3.4871118,-1.4603019,-0.33403212,0.9087762,1.5489888,-2.267674,-3.4019077,-0.93696326,173.8319326508695,4.462937799886073,0.0219748,0.028520875,54,1.728,40,7574.658,0.0219748,Unclear
./speech_audio/Unclear/WomenWhoStutter_0_175.wav,-500.95822,0.705127,-9.362797,11.750398,-16.983055,-15.97857,-2.065056,-3.4110608,-6.118503,2.6996412,-6.9533277,-4.074025,-3.6985555,-1.9155852,0.3546494,1.544537,1.354223,2.3009493,3.6326563,0.84026337,0.08402026,-1.53065,-3.5498827,-0.07425852,-1.482671,2.0644588,3.371847,0.34971082,-0.60242885,-1.8735319,-2.713284,-0.28855315,1.5070589,0.5792102,-0.82634526,1.8528303,1.2682754,1.8208711,-0.4593527,-0.8775183,212.82456948063174,38.25175362185247,0.015931759,0.03568327,70,2.24,24,6578.194,0.015931759,Unclear
./speech_audio/Unclear/StutterTalk_5_9.wav,-452.96143,64.82688,-27.223461,18.345354,-15.582919,-10.9359455,-26.471388,-5.089416,-5.4703436,-9.046314,-13.184786,-1.8423232,-7.9580936,-7.456278,-10.501419,-6.3622766,-5.832128,-6.292882,-7.951933,-2.6366956,-6.733163,-5.8121424,-4.770481,-4.7170997,-4.8988175,-3.5406709,-4.482041,-4.1184816,-3.7479115,-2.8065605,-3.380934,-4.7142615,-3.525754,-3.1410596,-2.0940838,-2.0006044,-2.5574515,-2.9768806,-2.0395067,-2.1739092,195.3581088220268,11.111519047231402,0.031553306,0.031034144,32,1.024,62,6608.773,0.031553306,Unclear
./speech_audio/Unclear/HeStutters_21_194.wav,-511.12802,64.17782,-52.223732,42.18341,-16.598745,-19.987087,-2.5871947,-19.267828,2.5758781,-11.037464,-9.553281,-0.21375714,-8.1528635,-3.7458413,-9.681277,-5.653297,-0.23407649,-8.066265,-2.1591668,-0.36602202,-4.8841147,-0.7543908,-1.7079958,-2.6500537,0.100198865,-2.1366122,-2.265579,-1.0647873,-3.5902774,-2.7361488,-0.8064281,-0.1634271,-0.27745086,-2.4129746,-0.9294384,-3.7462811,-4.99866,-1.3383332,-4.0601764,-0.9611554,198.40277004343673,8.55181813907955,0.021310218,0.031669356,50,1.6,44,7875.5547,0.021310218,Unclear
./speech_audio/Unclear/FluencyBank_178_47.wav,-594.5952,75.39352,35.132027,30.85613,-2.590252,-4.1190443,-1.7327678,-4.6463356,-6.7605615,-9.177182,-14.926895,-9.067202,-9.837602,-7.729034,-4.4360294,-8.698308,-7.8938723,-8.549574,-8.274816,-5.0135694,-8.494147,-5.4321356,-5.0692506,-6.92656,-5.1426673,-3.4507427,-5.94468,-5.455947,-3.4259233,-4.5221643,-3.308581,-2.5761092,-1.9584148,-2.312468,-1.8319407,-1.26741,-2.434172,-1.4402587,-1.7029684,-0.8801636,128.9884077070576,3.1975898508003695,0.007882413,0.014733972,75,2.4,19,9388.409,0.007882413,Unclear
./speech_audio/Unclear/WomenWhoStutter_0_149.wav,-511.36435,5.462995,-3.081768,-6.476379,-6.8529506,-10.279289,-2.4516275,-1.1185521,-3.500359,-2.1423988,-9.836093,-4.666147,-7.1828628,-0.40929073,-5.3410487,0.13476782,-2.726017,0.2144114,1.2308475,0.8767012,-2.9110594,0.76226777,-1.0698656,1.7423235,-0.07413844,4.104848,3.3009481,2.2728503,-2.7807913,-0.008208828,-1.6329637,2.869192,-0.18021868,-0.4703976,-1.8100015,1.5158993,1.0535123,-1.3238175,-1.9698347,-1.0849351,189.9757439341888,29.114390957461204,0.023207502,0.04508465,70,2.24,24,7029.2417,0.023207502,Unclear
./speech_audio/Unclear/HeStutters_21_180.wav,-518.6388,21.969244,-35.426685,45.00656,-18.62209,-12.310115,7.7638993,-12.306864,3.5437012,-12.104468,-6.2192025,2.3830428,-11.735876,-2.6514926,-3.1760774,-4.492421,-2.0029252,-5.1907854,-0.42909375,-1.7107985,-4.2509117,-0.83720595,-2.1087499,-3.845939,-2.0387979,-1.1884104,0.4935985,1.6135614,0.94677705,3.229688,1.5190891,-0.04904398,1.7847472,-0.23742636,0.80559045,0.038472034,0.22079894,2.1422458,-2.808081,-1.3302507,256.7452229116278,20.624869556266177,0.025317768,0.039350025,53,1.696,41,7663.94,0.025317768,Unclear
./speech_audio/Unclear/FluencyBank_178_53.wav,-639.3118,91.62925,25.939268,37.400036,1.2067877,-13.214157,-11.955735,3.09335,-6.234881,0.02259606,-10.147997,-15.477278,-9.85997,-4.3394265,-7.599444,-8.650846,-12.272277,-9.603853,-4.531498,-6.372404,-2.9700935,-4.5513844,-6.4366255,-3.8029702,-8.467071,-4.7287836,-4.8988166,-3.4825778,-3.6581762,-6.167849,-5.136987,-2.8367674,-6.3243737,-1.0581071,-2.6939409,-0.48903215,-1.748032,-0.0016680018,-0.63612396,-0.22164588,144.12467695732573,20.530577730200612,0.002241886,0.0036744159,85,2.72,9,10771.754,0.002241886,Unclear
./speech_audio/Unclear/HeStutters_21_157.wav,-565.7798,31.792875,-43.032555,27.216066,-8.498476,-7.1066284,3.0903206,-11.744239,4.5866723,-8.752414,-7.011604,2.399216,-8.337996,-3.6956923,-2.7766924,-2.3154979,-1.9352813,-4.5742,-0.34938666,-0.52315885,-1.1235976,-0.28951553,-1.1058898,-0.35975167,-0.15586454,-0.76742357,-0.18038024,-0.27264294,-1.6718479,-0.99105793,-1.1810906,-0.9660254,-0.638545,-1.5399202,-0.5148241,-2.4441,-2.0252545,-0.60973316,-1.912063,1.047735,198.68558356948432,12.555674653184678,0.016702121,0.028479202,64,2.048,30,9032.417,0.016702121,Unclear
./speech_audio/Unclear/FluencyBank_178_84.wav,-619.99304,84.41648,25.81502,18.850426,13.973528,11.8821125,-11.552698,-10.892297,-6.2387896,-11.688933,-16.145107,-6.2072983,-12.441945,-8.347317,-10.109736,-9.709435,-12.380623,-7.833756,-6.6531067,-3.8312228,-5.1032825,-3.6047022,-7.0469503,-6.7133183,-5.425656,-5.23672,-3.8710203,-4.0036964,-5.202268,-5.471646,-4.819332,-4.309164,-4.213001,-3.4216263,-3.6823049,-1.661122,-0.8469014,0.43878904,-0.78636277,-0.21093947,141.64953993564737,19.286721399056567,0.0046820105,0.007901047,80,2.56,14,10449.272,0.0046820105,Unclear
./speech_audio/Unclear/FluencyBank_178_90.wav,-645.0234,84.61989,25.361408,30.78895,10.465404,4.8317795,-6.457565,-3.0589118,-7.185136,-4.5007157,-10.442163,-9.602398,-12.490215,-9.0884495,-10.582978,-12.46675,-11.837094,-10.277654,-4.2948837,-5.744956,-4.6547766,-0.36311215,-8.16858,-6.1251745,-6.824802,-4.4154696,-5.312631,-3.9488137,-5.6021447,-4.447643,-4.7989373,-4.875305,-4.7268863,-3.9926648,-1.9925722,-0.7277659,-1.2904395,1.2450899,-0.74756014,-1.7489082,0.0,0.0,0.0037840812,0.0050839395,76,2.432,18,11506.606,0.0037840812,Unclear
./speech_audio/Unclear/FluencyBank_173_66.wav,-454.69867,4.7899613,31.463055,25.703594,22.03709,-5.0182605,-2.263072,-3.5765586,-3.0056124,-15.84538,-13.3403635,-11.4747505,-5.530688,-10.375278,-10.417365,-6.4911146,-8.855951,-4.414481,-6.6491823,-7.6792483,-6.481165,-4.583179,-7.56317,-4.630665,-4.652727,-3.3204122,-5.985102,-2.2857244,-3.790103,-4.174972,-3.6520867,-3.893956,-4.777967,-5.3381324,-4.0360518,-2.2861247,-3.4222872,-3.9735649,-3.1582317,-0.32321456,275.3341902957456,9.031358253015709,0.02108454,0.041979145,51,1.6320000000000001,43,5809.196,0.02108454,Unclear
./speech_audio/Unclear/FluencyBank_173_72.wav,-390.4532,86.44831,8.045162,46.184597,10.888414,-5.3073378,2.1192484,-9.283961,-12.459552,-11.315937,-12.054125,-15.111855,-12.417032,-9.468374,-10.326537,-12.005024,-9.567961,-4.0549984,-6.1190763,-7.271623,-6.9956317,-4.4195194,-2.6258447,-1.3342018,-4.470192,-7.3860564,-6.545593,-2.73695,-6.9363947,-6.615828,-7.2600822,-4.0683184,-4.986065,-5.1676908,-5.5898414,-2.2881997,-4.7514296,-6.3059287,-5.3445754,-2.015475,173.37307946733782,3.8687477450131182,0.038722914,0.050004303,21,0.672,16,4828.626,0.038722914,Unclear
./speech_audio/Unclear/HeStutters_21_209.wav,-534.8576,64.87712,-50.04002,11.620473,0.90309304,-14.069945,-3.343612,-9.591196,-4.766627,-9.8479595,-6.517787,-2.369278,-10.076316,-1.5423855,-0.29900986,-9.207335,-2.7365735,0.40359774,-4.95252,-1.631223,-0.596712,-3.7332942,-1.047032,-0.48281187,-0.47571072,-0.06595985,-1.9484878,-1.1378617,-1.4874347,-2.123327,-0.9381323,-1.6430367,-2.272363,-1.2104939,-0.014813174,-0.20027359,1.1103952,1.8403473,0.5336303,1.4555964,192.56434730278735,35.94390262514933,0.015933298,0.01931447,41,1.312,53,8141.085,0.015933298,Unclear
./speech_audio/Unclear/HeStutters_21_220.wav,-527.6182,41.637234,-27.021051,38.20939,-14.2216215,-8.279087,-1.038383,-20.356836,-2.4283223,-14.330759,-11.051108,-4.1291785,-9.21255,-1.9579266,-6.092479,-5.8663363,-2.69671,-3.4793143,-1.3648528,-2.9908638,-1.775847,-1.9021975,-3.547949,-0.17849344,-1.3924165,-3.2711298,-1.6266865,-2.573753,-1.5862848,0.28785765,-1.2282264,-1.8369172,-2.2809117,-3.3112307,-1.5414461,-0.5108544,1.2271193,3.1011844,0.81320363,2.967585,222.28935843800184,29.479324532864023,0.021629684,0.029826181,49,1.568,45,7895.4443,0.021629684,Unclear
./speech_audio/Unclear/HeStutters_21_208.wav,-471.6435,102.51488,-37.24753,-5.5199184,-1.2674098,-16.049152,-13.396292,-23.26671,-9.645091,0.15797137,-8.30848,-6.861133,-3.871634,-1.5779672,-4.491014,-6.8720303,-0.83954614,-1.7479341,-3.524105,-1.3348716,-1.1249261,0.0069633597,-0.7773337,-0.6790612,0.28409582,-1.0006802,-0.512258,-0.9247863,-1.254375,-0.52562535,-0.8992445,0.16673827,-0.39077872,-1.6355084,-1.4013289,-2.139809,-1.5857198,-1.8004048,-2.4111447,-0.9723172,165.23251741179158,6.843406177563135,0.031159272,0.034623574,42,1.344,52,6814.2993,0.031159272,Unclear
./speech_audio/Unclear/FluencyBank_173_73.wav,-563.03754,31.382626,26.263092,23.521608,15.285588,5.154671,-4.8752003,-4.099877,-3.8748274,-6.89931,-9.8087635,-12.152182,-10.8013,-7.0446815,-10.355203,-9.580786,-9.341798,-6.594946,-5.977448,-4.0103626,-4.378265,-1.60707,-3.567111,-1.6458688,-5.4056344,-5.1032224,-4.84758,-4.267331,-4.6418104,-3.847683,-4.6273665,-3.0598686,-4.003816,-4.9768605,-2.5019305,-1.1839441,-2.802968,-3.2956803,-3.703753,-0.05097863,201.33795807778083,6.180809633804838,0.010068603,0.015549763,65,2.08,29,8587.2705,0.010068603,Unclear
./speech_audio/Unclear/FluencyBank_173_67.wav,-587.1541,40.252304,17.06741,31.406292,12.9504385,8.417243,-1.6220855,-3.6412463,-4.1297703,-8.84901,-10.591353,-11.110298,-12.867467,-7.5132685,-11.377929,-8.927493,-8.486368,-6.91913,-7.3275366,-4.709122,-3.5406816,-2.427309,-2.6135912,-2.3920789,-4.8394575,-4.974223,-4.7727947,-3.7387633,-4.1473217,-4.25734,-4.421828,-2.832811,-3.5641003,-3.8984504,-3.4719872,-1.6978464,-2.9873154,-3.1148267,-3.1648953,0.11211504,200.07094679127712,7.6073453023813995,0.006808157,0.013373541,76,2.432,18,9132.615,0.006808157,Unclear
./speech_audio/Unclear/FluencyBank_178_91.wav,-627.6309,106.50626,16.730877,39.350464,0.08039469,-9.205679,-6.4642453,-6.4461074,-13.146014,-2.2265444,-9.607963,-7.0669603,-14.725278,-8.194243,-9.166749,-10.894774,-6.392469,-12.382694,-6.8531704,-2.3633358,-7.0057244,-2.524699,-11.533324,-4.088428,-10.85841,-4.2644596,-4.88712,-4.596546,-3.9708402,-4.7831383,-5.069226,-3.3114526,-3.7314734,-1.6073824,-3.419621,-1.785018,-0.92492604,-0.7805844,1.2973228,-2.0590227,0.0,0.0,0.0014881155,0.0013718854,94,3.008,0,10490.308,0.0014881155,Unclear
./speech_audio/Unclear/FluencyBank_178_85.wav,-608.89136,105.326775,10.32788,39.067142,2.869043,-4.5018005,-14.343819,-8.9549,-7.4160967,-11.926579,-8.16262,-15.811717,-7.6571884,-8.159437,-12.111201,-10.2258415,-11.451995,-9.106558,-5.9225855,-2.1063366,-2.5497093,-1.5934266,-2.8788855,-5.0126143,-5.396215,-4.6320753,-4.1963124,-5.4959955,-6.4214854,-5.0003867,-5.20303,-3.829875,-3.3567827,-3.47847,-1.2917114,-1.7836779,-0.5945255,-0.12297677,-0.47171825,-1.5773538,123.37017277219016,4.03647144426088,0.0041213273,0.004397807,82,2.624,12,10329.365,0.0041213273,Unclear
./speech_audio/Unclear/HeStutters_21_156.wav,-489.4692,19.816586,-40.660545,62.698917,-24.153032,-9.399541,10.813494,-22.740185,1.8047096,-13.430322,-8.928676,-1.5292062,-14.146312,-0.76514727,-5.5632625,-8.451641,-3.898985,-5.8113785,-2.5713418,-6.7492356,-5.315845,-2.140421,-7.050571,-5.191785,-1.4079809,1.8111783,7.425155,10.373133,8.094101,4.8318963,1.0996622,-1.3774015,0.7693802,-0.6735849,-0.7828737,-0.7142871,-2.0502343,0.6128177,-1.0747714,-0.66265756,278.3640464786943,17.344648342516113,0.030472824,0.040741187,49,1.568,45,6945.9805,0.030472824,Unclear
./speech_audio/Unclear/WomenWhoStutter_0_148.wav,-505.84344,27.321934,0.8501571,6.5399175,-8.88157,-10.1225815,-9.245988,-9.115313,-8.577404,-3.9460864,-8.728284,-5.821976,-4.385311,-3.4624453,-3.6121671,-0.037953436,-3.2275696,-0.5464915,-0.042758748,0.3863023,-1.0182972,-0.16318102,-0.7157148,-1.1628519,-1.9577497,-1.3579246,0.11179654,1.5075166,1.9185141,3.1779253,0.54220587,0.5754426,1.3516707,2.251566,0.6968481,1.2326878,0.75716,-0.17191835,0.9099734,-0.52144724,267.9466519697139,20.011693832816054,0.019747844,0.047916345,70,2.24,24,7021.8228,0.019747844,Unclear
